date,accum_confirm,new_confirm,infect_rate,accum_death,new_death,fatal_rate
2020-03-25,342,90,0.02,1,1,0.29
2020-03-26,475,133,0.03,1,0,0.21
2020-03-27,637,162,0.04,2,1,0.31
2020-03-28,803,166,0.05,5,3,0.62
2020-03-29,890,87,0.06,8,3,0.9
2020-03-30,1072,182,0.07,8,0,0.75
2020-03-31,1315,243,0.08,10,2,0.76
2020-04-01,1675,360,0.11,10,0,0.6
2020-04-02,2100,425,0.13,13,3,0.62
2020-04-03,2430,330,0.15,14,1,0.58
2020-04-04,3008,578,0.19,24,10,0.8
2020-04-05,3189,181,0.2,28,4,0.88
2020-04-06,3728,539,0.24,45,17,1.21
2020-04-07,4272,544,0.27,65,20,1.52
2020-04-08,4777,505,0.3,87,22,1.82
2020-04-09,5029,252,0.32,87,0,1.73
2020-04-10,5521,492,0.35,110,23,1.99
2020-04-11,6022,501,0.38,137,27,2.27
2020-04-12,6386,364,0.4,176,39,2.76
2020-04-13,6813,427,0.43,190,14,2.79
2020-04-14,7130,317,0.45,206,16,2.89
2020-04-15,7441,311,0.47,222,16,2.98
2020-04-16,8045,604,0.51,264,42,3.28
2020-04-17,8563,518,0.54,298,34,3.48
2020-04-18,9014,451,0.57,342,44,3.79
2020-04-19,9214,200,0.58,365,23,3.96
2020-04-20,9553,339,0.6,370,5,3.87
2020-04-21,10028,475,0.63,394,24,3.93
2020-04-22,10028,0,0.63,394,0,3.93
2020-04-23,11226,1198,0.71,443,49,3.95
2020-04-24,11877,651,0.75,449,6,3.78
2020-04-25,11877,0,0.75,449,0,3.78
2020-04-26,12566,689,0.79,472,23,3.76
2020-04-27,12868,302,0.81,484,12,3.76
2020-04-28,13445,577,0.85,516,32,3.84
2020-04-29,13803,358,0.87,541,25,3.92
2020-04-30,14468,665,0.91,541,0,3.74
2020-05-01,15137,669,0.96,638,97,4.21
2020-05-02,15137,0,0.96,638,0,4.21
2020-05-03,15137,0,0.96,638,0,4.21
2020-05-04,16040,903,1.01,726,88,4.53
2020-05-05,16410,370,1.04,743,17,4.53
2020-05-06,16697,287,1.05,803,60,4.81
2020-05-07,17047,350,1.08,816,13,4.79
2020-05-08,17517,470,1.11,875,59,5.0
2020-05-09,17881,364,1.13,891,16,4.98
2020-05-10,18211,330,1.15,894,3,4.91
2020-05-11,18313,102,1.16,893,-1,4.88
2020-05-12,18537,224,1.17,908,15,4.9
2020-05-13,18779,242,1.19,986,78,5.25
2020-05-14,19093,314,1.21,1008,22,5.28
2020-05-15,19349,256,1.22,1021,13,5.28
2020-05-16,19606,257,1.24,1031,10,5.26
2020-05-17,19606,0,1.24,1031,0,5.26
2020-05-18,19953,347,1.26,1080,49,5.41
2020-05-19,20132,179,1.27,1109,29,5.51
2020-05-20,20359,227,1.29,1152,43,5.66
2020-05-21,20700,341,1.31,1178,26,5.69
2020-05-22,21009,309,1.33,1221,43,5.81
2020-05-23,21234,225,1.34,1233,12,5.81
2020-05-24,21234,0,1.34,1233,0,5.81
2020-05-25,21234,0,1.34,1233,0,5.81
2020-05-26,21738,504,1.37,1243,10,5.72
2020-05-27,21975,237,1.39,1262,19,5.74
2020-05-28,22150,175,1.4,1282,20,5.79
2020-05-29,22405,255,1.41,1300,18,5.8
2020-05-30,22629,224,1.43,1308,8,5.78
2020-05-31,22629,0,1.43,1316,8,5.82
2020-06-01,22881,252,1.44,1320,4,5.77
2020-06-02,23034,153,1.45,1346,26,5.84
2020-06-03,23160,126,1.46,1359,13,5.87
2020-06-04,23281,121,1.47,1394,35,5.99
2020-06-05,23407,126,1.48,1411,17,6.03
2020-06-06,23529,122,1.49,1414,3,6.01
2020-06-07,23529,0,1.49,1420,6,6.04
2020-06-08,23691,162,1.5,1421,1,6.0
2020-06-09,23822,131,1.5,1436,15,6.03
2020-06-10,23951,129,1.51,1454,18,6.07
2020-06-11,24107,156,1.52,1471,17,6.1
2020-06-12,24228,121,1.53,1487,16,6.14
2020-06-13,24338,110,1.54,1502,15,6.17
2020-06-14,24338,0,1.54,1505,3,6.18
2020-06-15,24475,137,1.55,1509,4,6.17
2020-06-16,24591,116,1.55,1518,9,6.17
2020-06-17,24655,64,1.56,1528,10,6.2
2020-06-18,24723,68,1.56,1540,12,6.23
2020-06-19,24841,118,1.57,1550,10,6.24
2020-06-20,24841,0,1.57,1552,2,6.25
2020-06-21,24841,0,1.57,1553,1,6.25
2020-06-22,25116,275,1.59,1553,0,6.18
2020-06-23,25335,219,1.6,1564,11,6.17
2020-06-24,25443,108,1.61,1576,12,6.19
2020-06-25,25443,0,1.61,1583,7,6.22
2020-06-26,25693,250,1.62,1587,4,6.18
2020-06-27,25782,89,1.63,1591,4,6.17
2020-06-28,25782,0,1.63,1592,1,6.17
2020-06-29,25991,209,1.64,1595,3,6.14
2020-06-30,26133,142,1.65,1606,11,6.15
2020-07-01,26257,124,1.66,1611,5,6.14
2020-07-02,26400,143,1.67,1615,4,6.12
2020-07-03,26536,136,1.68,1619,4,6.1
2020-07-04,26565,29,1.68,1619,0,6.09
2020-07-05,26565,0,1.68,1619,0,6.09
2020-07-06,26810,245,1.69,1619,0,6.04
2020-07-07,26901,91,1.7,1621,2,6.03
2020-07-08,26969,68,1.7,1628,7,6.04
2020-07-09,27228,259,1.72,1633,5,6.0
2020-07-10,27341,113,1.73,1635,2,5.98
2020-07-11,27367,26,1.73,1636,1,5.98
2020-07-12,27367,0,1.73,1637,1,5.98
2020-07-13,27575,208,1.74,1640,3,5.95
2020-07-14,27723,148,1.75,1646,6,5.94
2020-07-15,27867,144,1.76,1653,7,5.93
2020-07-16,28024,157,1.77,1664,11,5.94
2020-07-17,28159,135,1.78,1665,1,5.91
2020-07-18,28196,37,1.78,1665,0,5.91
2020-07-19,28196,0,1.78,1665,0,5.91
2020-07-20,28592,396,1.8,1665,0,5.82
2020-07-21,28742,150,1.81,1666,1,5.8
2020-07-22,28874,132,1.82,1673,7,5.79
2020-07-23,29102,228,1.84,1675,2,5.76
2020-07-24,29303,201,1.85,1676,1,5.72
2020-07-25,29303,0,1.85,1676,0,5.72
2020-07-26,29303,0,1.85,1676,0,5.72
2020-07-27,29803,500,1.88,1678,2,5.63
2020-07-28,29945,142,1.89,1678,0,5.6
2020-07-29,30077,132,1.9,1680,2,5.59
2020-07-30,30213,136,1.91,1691,11,5.6
2020-07-31,30354,141,1.92,1690,-1,5.57
2020-08-01,30354,0,1.92,1690,0,5.57
2020-08-02,30354,0,1.92,1690,0,5.57
2020-08-03,30665,311,1.94,1692,2,5.52
2020-08-04,30771,106,1.94,1695,3,5.51
2020-08-05,30877,106,1.95,1695,0,5.49
2020-08-06,30986,109,1.96,1695,0,5.47
2020-08-07,31120,134,1.96,1698,3,5.46
2020-08-08,31120,0,1.96,1698,0,5.46
2020-08-09,31120,0,1.96,1698,0,5.46
2020-08-10,31448,328,1.99,1699,1,5.4
2020-08-11,31584,136,1.99,1700,1,5.38
2020-08-12,31725,141,2.0,1709,9,5.39
2020-08-13,31910,185,2.01,1709,0,5.36
2020-08-14,32057,147,2.02,1715,6,5.35
2020-08-15,32186,129,2.03,1717,2,5.33
2020-08-16,32186,0,2.03,1717,0,5.33
2020-08-17,32348,162,2.04,1717,0,5.31
2020-08-18,32432,84,2.05,1717,0,5.29
2020-08-19,32569,137,2.06,1735,18,5.33
2020-08-20,32674,105,2.06,1735,0,5.31
2020-08-21,32791,117,2.07,1735,0,5.29
2020-08-22,32936,145,2.08,1736,1,5.27
2020-08-23,32936,0,2.08,1736,0,5.27
2020-08-24,33054,118,2.09,1736,0,5.25
2020-08-25,33139,85,2.09,1736,0,5.24
2020-08-26,33255,116,2.1,1749,13,5.26
2020-08-27,33343,88,2.1,1749,0,5.25
2020-08-28,33495,152,2.11,1749,0,5.22
2020-08-29,33607,112,2.12,1749,0,5.2
2020-08-30,33607,0,2.12,1749,0,5.2
2020-08-31,33778,171,2.13,1749,0,5.18
2020-09-01,33909,131,2.14,1751,2,5.16
2020-09-02,34144,235,2.16,1758,7,5.15
2020-09-03,34311,167,2.17,1759,1,5.13
2020-09-04,34445,134,2.17,1759,0,5.11
2020-09-05,34445,0,2.17,1759,0,5.11
2020-09-06,34445,0,2.17,1759,0,5.11
2020-09-07,34699,254,2.19,1763,4,5.08
2020-09-08,34742,43,2.19,1763,0,5.07
2020-09-09,34742,0,2.19,1763,0,5.07
2020-09-10,34887,145,2.2,1763,0,5.05
2020-09-11,34986,99,2.21,1770,7,5.06
2020-09-12,35094,108,2.22,1770,0,5.04
2020-09-13,35094,0,2.22,1770,0,5.04
2020-09-14,35257,163,2.23,1770,0,5.02
2020-09-15,35344,87,2.23,1771,1,5.01
2020-09-16,35441,97,2.24,1771,0,5.0
2020-09-17,35529,88,2.24,1774,3,4.99
2020-09-18,35583,54,2.25,1784,10,5.01
2020-09-19,35583,0,2.25,1784,0,5.01
2020-09-20,35583,0,2.25,1784,0,5.01
2020-09-21,35825,242,2.26,1785,1,4.98
2020-09-22,35901,76,2.27,1787,2,4.98
2020-09-23,36004,103,2.27,1789,2,4.97
2020-09-24,36112,108,2.28,1791,2,4.96
2020-09-25,36187,75,2.28,1799,8,4.97
2020-09-26,36187,0,2.28,1799,0,4.97
2020-09-27,36187,0,2.28,1799,0,4.97
2020-09-28,36452,265,2.3,1800,1,4.94
2020-09-29,37067,615,2.34,1801,1,4.86
2020-09-30,37226,159,2.35,1811,10,4.86
2020-10-01,37361,135,2.36,1813,2,4.85
2020-10-02,37502,141,2.37,1815,2,4.84
2020-10-03,37502,0,2.37,1815,0,4.84
2020-10-04,37502,0,2.37,1815,0,4.84
2020-10-05,37807,305,2.39,1816,1,4.8
2020-10-06,38083,276,2.4,1817,1,4.77
2020-10-07,38264,181,2.42,1817,0,4.75
2020-10-08,38515,251,2.43,1817,0,4.72
2020-10-09,38767,252,2.45,1830,13,4.72
2020-10-10,38767,0,2.45,1830,0,4.72
2020-10-11,38767,0,2.45,1830,0,4.72
2020-10-12,38767,0,2.45,1830,0,4.72
2020-10-13,39413,646,2.49,1830,0,4.64
2020-10-14,39691,278,2.51,1833,3,4.62
2020-10-15,39870,179,2.52,1838,5,4.61
2020-10-16,40179,309,2.54,1840,2,4.58
2020-10-17,40179,0,2.54,1840,0,4.58
2020-10-18,40179,0,2.54,1840,0,4.58
2020-10-19,40803,624,2.58,1841,1,4.51
2020-10-20,41094,291,2.59,1849,8,4.5
2020-10-21,41323,229,2.61,1851,2,4.48
2020-10-22,41561,238,2.62,1852,1,4.46
2020-10-23,41972,411,2.65,1853,1,4.41
2020-10-24,41972,0,2.65,1853,0,4.41
2020-10-25,41972,0,2.65,1853,0,4.41
2020-10-26,43003,1031,2.71,1859,6,4.32
2020-10-27,43365,362,2.74,1864,5,4.3
2020-10-28,43740,375,2.76,1867,3,4.27
2020-10-29,44139,399,2.79,1868,1,4.23
2020-10-30,44505,366,2.81,1875,7,4.21
2020-10-31,44505,0,2.81,1875,0,4.21
2020-11-01,44505,0,2.81,1875,0,4.21
2020-11-02,45451,946,2.87,1878,3,4.13
2020-11-03,46093,642,2.91,1879,1,4.08
2020-11-04,46489,396,2.93,1883,4,4.05
2020-11-05,46917,428,2.96,1884,1,4.02
2020-11-06,47675,758,3.01,1889,5,3.96
2020-11-07,47675,0,3.01,1889,0,3.96
2020-11-08,47675,0,3.01,1889,0,3.96
2020-11-09,49456,1781,3.12,1889,0,3.82
2020-11-10,50354,898,3.18,1901,12,3.78
2020-11-11,50354,0,3.18,1901,0,3.78
2020-11-12,51513,1159,3.25,1904,3,3.7
2020-11-13,52723,1210,3.33,1909,5,3.62
2020-11-14,52723,0,3.33,1909,0,3.62
2020-11-15,52723,0,3.33,1909,0,3.62
2020-11-16,55302,2579,3.49,1917,8,3.47
2020-11-17,56372,1070,3.56,1925,8,3.41
2020-11-18,57201,829,3.61,1942,17,3.4
2020-11-19,58012,811,3.66,1945,3,3.35
2020-11-20,59081,1069,3.73,1952,7,3.3
2020-11-21,59081,0,3.73,1952,0,3.3
2020-11-22,59081,0,3.73,1952,0,3.3
2020-11-23,61498,2417,3.88,1953,1,3.18
2020-11-24,62620,1122,3.95,1960,7,3.13
2020-11-25,63862,1242,4.03,1968,8,3.08
2020-11-26,63862,0,4.03,1968,0,3.08
2020-11-27,65484,1622,4.13,1971,3,3.01
2020-11-28,65484,0,4.13,1971,0,3.01
2020-11-29,65484,0,4.13,1971,0,3.01
2020-11-30,67283,1799,4.25,1976,5,2.94
2020-12-01,67943,660,4.29,1985,9,2.92
2020-12-02,69630,1687,4.4,1990,5,2.86
2020-12-03,70476,846,4.45,2005,15,2.84
2020-12-04,72314,1838,4.57,2033,28,2.81
2020-12-05,72314,0,4.57,2033,0,2.81
2020-12-06,72314,0,4.57,2033,0,2.81
2020-12-07,75073,2759,4.74,2055,22,2.74
2020-12-08,76589,1516,4.83,2107,52,2.75
2020-12-09,77601,1012,4.9,2108,1,2.72
2020-12-10,78565,964,4.96,2117,9,2.69
2020-12-11,79646,1081,5.03,2127,10,2.67
2020-12-12,79646,0,5.03,2127,0,2.67
2020-12-13,79646,0,5.03,2127,0,2.67
2020-12-14,81779,2133,5.16,2135,8,2.61
2020-12-15,83113,1334,5.25,2141,6,2.58
2020-12-16,84061,948,5.31,2197,56,2.61
2020-12-17,85033,972,5.37,2203,6,2.59
2020-12-18,85733,700,5.41,2218,15,2.59
2020-12-19,85733,0,5.41,2218,0,2.59
2020-12-20,85733,0,5.41,2218,0,2.59
2020-12-21,87395,1662,5.52,2224,6,2.54
2020-12-22,88420,1025,5.58,2313,89,2.62
2020-12-23,89164,744,5.63,2348,35,2.63
2020-12-24,89887,723,5.67,2356,8,2.62
2020-12-25,89887,0,5.67,2356,0,2.62
2020-12-26,89887,0,5.67,2356,0,2.62
2020-12-27,89887,0,5.67,2356,0,2.62
2020-12-28,91429,1542,5.77,2369,13,2.59
2020-12-29,92354,925,5.83,2407,38,2.61
2020-12-30,92706,352,5.85,2437,30,2.63
2020-12-31,93885,1179,5.93,2450,13,2.61
2021-01-01,93885,0,5.93,2450,0,2.61
2021-01-02,93885,0,5.93,2450,0,2.61
2021-01-03,93885,0,5.93,2450,0,2.61
2021-01-04,95503,1618,6.03,2488,38,2.61
2021-01-05,96419,916,6.09,2524,36,2.62
2021-01-06,97099,680,6.13,2553,29,2.63
2021-01-07,97891,792,6.18,2576,23,2.63
2021-01-08,98541,650,6.22,2599,23,2.64
