UTC,Borden,Howard,Pecos,Presidio,Sterling,Upton,Glasscock,Ward,Martin,Ector,Winkler,Fannin,Carson,Lamar,Wichita,Wilbarger,Archer,Kent,Cooke,Crosby,Grayson,Hemphill,Nolan,Schleicher,Shackelford,Scurry,Mitchell,Coke,Taylor,Kinney,Llano,Kenedy,Atascosa,Goliad,Starr,Willacy,Nueces,San Patricio,Hidalgo,Webb,Frio,Cameron,Jack,Tarrant,Dallas,Hunt,Young,Hill,Denton,Eastland,Wise,Mills,Somervell,Bell,Collin,Hood,McLennan,Ellis,Palo Pinto,Bastrop,Travis,Bexar,Guadalupe,Fayette,Burnet,Williamson,Milam,DeWitt,Comal,Harris,Victoria,Calhoun,Chambers,Matagorda,Wharton,Brazoria,Fort Bend,Montgomery,Galveston,Angelina,Grimes,Freestone,Limestone,Rusk,Robertson,Nacogdoches,Cherokee,Titus,Henderson,Brazos,Val Verde,Dawson,Andrews,Foard,Irion,Crockett,Haskell,Zapata,Concho,Dickens,Tom Green,Cottle
2021-02-15 16:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5528846153846154,0.1497005988023952,1.0,0.6601671309192201,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5211726384364821,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 17:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.6601671309192201,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.7311233885819521,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 19:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.9080459770114943,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.7997881355932204,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 20:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.9080459770114943,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 21:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.9080459770114943,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 22:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.64,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.4635416666666667,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-15 23:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.6601123595505618,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6068796068796068,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.9621329211746522,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.1497005988023952,1.0,0.6601123595505618,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5826330532212886,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.6955177743431221,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,1.0,0.6601123595505618,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5826330532212886,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.6955177743431221,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8091603053435115,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,1.0,0.7442067736185384,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5537459283387622,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.6375579598145286,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,1.0,0.7442067736185384,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,0.391304347826087,0.5390625,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7442067736185384,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,0.5390625,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7442067736185384,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 06:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,0.5390625,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7748041775456919,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,0.5390625,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.5537459283387622,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,0.5390625,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,1.0,1.0,0.8878504672897196,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,1.0,1.0,0.8611481975967957,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 10:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,1.0,1.0,0.8611481975967957,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 11:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,1.0,1.0,0.8611481975967957,1.0,1.0,1.0,0.7728395061728395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 12:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028169014084507044,1.0,1.0,0.4878048780487805,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,0.47058823529411764,1.0,0.8611481975967957,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 13:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5493212669683258,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028169014084507044,1.0,1.0,0.5528846153846154,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.8184438040345822,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 14:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4945054945054945,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5580985915492958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028169014084507044,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4945054945054945,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44642857142857145,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028169014084507044,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.6142131979695431,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 16:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4945054945054945,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.7563451776649747,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 17:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4945054945054945,1.0,0.5641421947449768,1.0,0.8745247148288974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.7061909758656874,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.7563451776649747,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
