"C","Day-Ahead Energy Market Hourly LMP Report"
"C","Filename: WW_DALMP_ISO_20211026.csv"
"C","Report for: 10/26/2021 - 10/26/2021"
"C","Report generated: 10/25/2021 13:00:59 EDT"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"D","10/26/2021","01","432","UN.HARRIS  13.2HAR1","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","433","UN.HARRIS  13.2HAR2","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","434","UN.HARRIS  13.2HAR3","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","435","UN.HARRIMAN6.9 HARR","NETWORK NODE",50.53,51.46,0.02,-0.95
"D","10/26/2021","01","436","UN.NORTH_RD34.5HEMP","NETWORK NODE",52.73,51.46,0.02,1.25
"D","10/26/2021","01","440","UN.W_BUXTON34.5HIRM","NETWORK NODE",52.37,51.46,0.02,0.89
"D","10/26/2021","01","445","UN.ENFLD_ME115 IND5","NETWORK NODE",49.97,51.46,0.02,-1.51
"D","10/26/2021","01","446","UN.WASHNGTN34.5IND6","NETWORK NODE",49.79,51.46,0.02,-1.69
"D","10/26/2021","01","449","UN.JACKMAN 34.5JACK","NETWORK NODE",52.78,51.46,0.02,1.3
"D","10/26/2021","01","452","UN.KENDALL 13.8KDJ1","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","457","UN.S_BROADW23  LAWH","NETWORK NODE",52.32,51.46,0.02,0.84
"D","10/26/2021","01","460","UN.WINSLOW 34.5LCKW","NETWORK NODE",52.03,51.46,0.02,0.55
"D","10/26/2021","01","461","UN.LENERGIA13.8LENR","NETWORK NODE",52.32,51.46,0.02,0.84
"D","10/26/2021","01","462","UN.LISBON  115 LISB","NETWORK NODE",50.05,51.46,0.02,-1.43
"D","10/26/2021","01","463","UN.LVER-AEI115 LIVR","NETWORK NODE",51.73,51.46,0.02,0.25
"D","10/26/2021","01","464","UN.LOSTNATN34.5LOST","NETWORK NODE",50.71,51.46,0.02,-0.77
"D","10/26/2021","01","465","UN.LOWRDFLD69  LOWD","NETWORK NODE",50.25,51.46,0.02,-1.23
"D","10/26/2021","01","467","UN.RAILYARD23  MARB","NETWORK NODE",52.41,51.46,0.02,0.93
"D","10/26/2021","01","468","UN.BERLINVT34.5MARH","NETWORK NODE",52.49,51.46,0.02,1.01
"D","10/26/2021","01","472","UN.MBTA    14.4MBTA","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","473","UN.COMERFRD34.5MCIN","NETWORK NODE",52.0,51.46,0.02,0.52
"D","10/26/2021","01","474","UN.EAST_AVE34.5MCNL","NETWORK NODE",52.16,51.46,0.02,0.68
"D","10/26/2021","01","478","UN.MIDDLETN115 MI10","NETWORK NODE",50.27,51.46,0.02,-1.21
"D","10/26/2021","01","480","UN.MIDDLETN13.2MID2","NETWORK NODE",50.27,51.46,0.02,-1.21
"D","10/26/2021","01","481","UN.MIDDLETN20.9MID3","NETWORK NODE",50.27,51.46,0.02,-1.21
"D","10/26/2021","01","482","UN.LAUREL  22  MID4","NETWORK NODE",50.08,51.46,0.02,-1.4
"D","10/26/2021","01","484","UN.MILSTONE24.0MIL2","NETWORK NODE",49.67,51.46,0.02,-1.81
"D","10/26/2021","01","485","UN.MILSTONE24.0MIL3","NETWORK NODE",49.67,51.46,0.02,-1.81
"D","10/26/2021","01","486","UN.MILFORD 13.8MILF","NETWORK NODE",52.0,51.46,0.02,0.52
"D","10/26/2021","01","487","UN.TOPSHAM 34.5MILR","NETWORK NODE",52.35,51.46,0.02,0.87
"D","10/26/2021","01","489","UN.MERIMACK13.8MK1","NETWORK NODE",52.7,51.46,0.02,1.22
"D","10/26/2021","01","490","UN.MERIMACK23.0MK2","NETWORK NODE",52.7,51.46,0.02,1.22
"D","10/26/2021","01","492","UN.MONTVLLE69  MO10","NETWORK NODE",50.01,51.46,0.02,-1.47
"D","10/26/2021","01","493","UN.MONTVLLE13.8MON5","NETWORK NODE",50.01,51.46,0.02,-1.47
"D","10/26/2021","01","494","UN.MONTVLLE22.0MON6","NETWORK NODE",49.92,51.46,0.02,-1.56
"D","10/26/2021","01","495","UN.MIDDLEST34.5MONY","NETWORK NODE",52.24,51.46,0.02,0.76
"D","10/26/2021","01","497","UN.SHAWINGN13.8MPWR","NETWORK NODE",50.99,51.46,0.02,-0.49
"D","10/26/2021","01","502","UN.MYSTIC  22  MYS7","NETWORK NODE",52.41,51.46,0.02,0.93
"D","10/26/2021","01","503","UN.MYSTIC  24.0MYSJ","NETWORK NODE",52.41,51.46,0.02,0.93
"D","10/26/2021","01","508","UN.NEWINGTN24.0NEWI","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","513","UN.E_SHORE 22  NHHB","NETWORK NODE",50.39,51.46,0.02,-1.09
"D","10/26/2021","01","515","UN.TUNNEL  69  NORJ","NETWORK NODE",50.01,51.46,0.02,-1.47
"D","10/26/2021","01","527","UN.WARD_HIL23  OGD","NETWORK NODE",52.12,51.46,0.02,0.64
"D","10/26/2021","01","528","UN.OCEAN_ST13.8OSP1","NETWORK NODE",50.35,51.46,0.02,-1.13
"D","10/26/2021","01","529","UN.OCEAN_ST13.8OSP2","NETWORK NODE",50.35,51.46,0.02,-1.13
"D","10/26/2021","01","532","UN.TOPSHAM 34.5PEJE","NETWORK NODE",52.35,51.46,0.02,0.87
"D","10/26/2021","01","536","UN.CHEMICAL115 PERC","NETWORK NODE",51.56,51.46,0.02,0.08
"D","10/26/2021","01","538","UN.FLAGG_PD13.8PINE","NETWORK NODE",51.71,51.46,0.02,0.23
"D","10/26/2021","01","539","UN.PONTOOK 34.5PONT","NETWORK NODE",50.71,51.46,0.02,-0.77
"D","10/26/2021","01","540","UN.POTTER  13.8POT2","NETWORK NODE",52.15,51.46,0.02,0.67
"D","10/26/2021","01","541","UN.FLORNCE 46  PROC","NETWORK NODE",51.58,51.46,0.02,0.1
"D","10/26/2021","01","542","UN.SPRNG_ST34.5PTRR","NETWORK NODE",52.17,51.46,0.02,0.69
"D","10/26/2021","01","546","UN.RESCOS  115 RESC","NETWORK NODE",52.34,51.46,0.02,0.86
"D","10/26/2021","01","547","UN.WARD_HIL23  RESN","NETWORK NODE",52.12,51.46,0.02,0.64
"D","10/26/2021","01","549","UN.N_RUTLND46  RUT5","NETWORK NODE",51.66,51.46,0.02,0.18
"D","10/26/2021","01","555","UN.SEABROOK24.5SBRK","NETWORK NODE",52.15,51.46,0.02,0.67
"D","10/26/2021","01","556","UN.SCHILLER115 SCH4","NETWORK NODE",53.09,51.46,0.02,1.61
"D","10/26/2021","01","557","UN.SCHILLER115 SCH5","NETWORK NODE",53.09,51.46,0.02,1.61
"D","10/26/2021","01","558","UN.SCHILLER115 SCH6","NETWORK NODE",53.09,51.46,0.02,1.61
"D","10/26/2021","01","559","UN.SCHILLER115 SCHC","NETWORK NODE",53.09,51.46,0.02,1.61
"D","10/26/2021","01","561","UN.SEARS   69  SEAR","NETWORK NODE",50.21,51.46,0.02,-1.27
"D","10/26/2021","01","562","UN.SECREC  69  SECR","NETWORK NODE",50.01,51.46,0.02,-1.47
"D","10/26/2021","01","563","UN.SEMASS  13.8SEM1","NETWORK NODE",51.73,51.46,0.02,0.25
"D","10/26/2021","01","564","UN.SEMASS  13.8SEM2","NETWORK NODE",51.73,51.46,0.02,0.25
"D","10/26/2021","01","565","UN.HIGHGATE46  SHEL","NETWORK NODE",52.4,51.46,0.02,0.92
"D","10/26/2021","01","566","UN.SHEPAUG 69  SHEP","NETWORK NODE",49.53,51.46,0.02,-1.95
"D","10/26/2021","01","567","UN.SHERMAN 115 SHER","NETWORK NODE",50.57,51.46,0.02,-0.91
"D","10/26/2021","01","568","UN.ROLF_AVE69  SHRW","NETWORK NODE",51.61,51.46,0.02,0.13
"D","10/26/2021","01","569","UN.LOUDEN  34.5SKEL","NETWORK NODE",52.38,51.46,0.02,0.9
"D","10/26/2021","01","570","UN.SMITH_HY6.9 SMTH","NETWORK NODE",50.71,51.46,0.02,-0.77
"D","10/26/2021","01","572","UN.S_MEADOW13.8SO11","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","573","UN.S_MEADOW13.8SO12","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","574","UN.S_MEADOW13.8SO13","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","575","UN.S_MEADOW13.8SO14","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","580","UN.S_MEADOW11.5SOM5","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","581","UN.S_MEADOW11.5SOM6","NETWORK NODE",50.86,51.46,0.02,-0.62
"D","10/26/2021","01","583","UN.STONYBRK13.2ST2A","NETWORK NODE",50.88,51.46,0.02,-0.6
"D","10/26/2021","01","584","UN.STONYBRK13.2ST2B","NETWORK NODE",50.88,51.46,0.02,-0.6
"D","10/26/2021","01","587","UN.STEVENSN6.9 STEV","NETWORK NODE",48.92,51.46,0.02,-2.56
"D","10/26/2021","01","590","UN.BIGELOW 115 STRA","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","591","UN.PRID_CRN34.5SWBK","NETWORK NODE",52.36,51.46,0.02,0.88
"D","10/26/2021","01","592","UN.TAMWORTH115 TAMW","NETWORK NODE",52.95,51.46,0.02,1.47
"D","10/26/2021","01","595","UN.TORRNGTN69  TT10","NETWORK NODE",50.25,51.46,0.02,-1.23
"D","10/26/2021","01","596","UN.TUNNEL  23.0TUNN","NETWORK NODE",50.06,51.46,0.02,-1.42
"D","10/26/2021","01","598","UN.VERGENNE34.5VERD","NETWORK NODE",51.8,51.46,0.02,0.32
"D","10/26/2021","01","599","UN.VERNON  69  VERN","NETWORK NODE",50.61,51.46,0.02,-0.87
"D","10/26/2021","01","612","UN.WATER_RV23  W_J1","NETWORK NODE",52.43,51.46,0.02,0.95
"D","10/26/2021","01","613","UN.WATER_RV115 W_J2","NETWORK NODE",52.45,51.46,0.02,0.97
"D","10/26/2021","01","614","UN.MIDDLESX34.5WATR","NETWORK NODE",52.51,51.46,0.02,1.03
"D","10/26/2021","01","616","UN.CHSTERME46  WENF","NETWORK NODE",38.61,51.46,-10.88,-1.97
"D","10/26/2021","01","617","UN.LAKEWOOD34.5WEST","NETWORK NODE",51.61,51.46,0.02,0.13
"D","10/26/2021","01","618","UN.WHITEFLD34.5WFPL","NETWORK NODE",50.71,51.46,0.02,-0.77
"D","10/26/2021","01","619","UN.WHITE_LK34.5WHLA","NETWORK NODE",52.96,51.46,0.02,1.48
"D","10/26/2021","01","620","UN.WILDER  13.8WILD","NETWORK NODE",53.03,51.46,0.02,1.55
"D","10/26/2021","01","621","UN.WILLIAM 6.9 WILL","NETWORK NODE",51.23,51.46,0.02,-0.25
"D","10/26/2021","01","622","UN.EAST_AVE13.8WINO","NETWORK NODE",52.16,51.46,0.02,0.68
"D","10/26/2021","01","624","UN.MILLBURY13.8WMIM","NETWORK NODE",51.72,51.46,0.02,0.24
"D","10/26/2021","01","625","UN.W_MEDWAY13.8WMJ1","NETWORK NODE",51.52,51.46,0.02,0.04
"D","10/26/2021","01","626","UN.W_MEDWAY13.8WMJ2","NETWORK NODE",51.52,51.46,0.02,0.04
"D","10/26/2021","01","627","UN.MEDWAYJ313.8WMJ3","NETWORK NODE",51.97,51.46,0.02,0.49
"D","10/26/2021","01","628","UN.WOODLAND23  WOOD","NETWORK NODE",51.51,51.46,0.02,0.03
"D","10/26/2021","01","630","UN.W_SPRFLD13.8WS10","NETWORK NODE",50.93,51.46,0.02,-0.55
"D","10/26/2021","01","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","641","UN.YARMOUTH13.8YAR3","NETWORK NODE",52.56,51.46,0.02,1.08
"D","10/26/2021","01","642","UN.YARMOUTH22  YAR4","NETWORK NODE",52.56,51.46,0.02,1.08
"D","10/26/2021","01","739","UN.ROCKY_RV13.8ROCK","NETWORK NODE",49.72,51.46,0.02,-1.76
"D","10/26/2021","01","755","UN.W_BUXTON34.5BONE","NETWORK NODE",52.37,51.46,0.02,0.89
"D","10/26/2021","01","757","UN.HARRIS  13.2HAR4","NETWORK NODE",51.12,51.46,0.02,-0.36
"D","10/26/2021","01","760","UN.LOUDEN  34.5NGOR","NETWORK NODE",52.38,51.46,0.02,0.9
"D","10/26/2021","01","761","UN.WINSLOW 34.5SHAW","NETWORK NODE",52.03,51.46,0.02,0.55
"D","10/26/2021","01","767","UN.OAK_HILL34.5CONC","NETWORK NODE",52.91,51.46,0.02,1.43
"D","10/26/2021","01","768","UN.GARVINS 34.5GARV","NETWORK NODE",52.74,51.46,0.02,1.26
"D","10/26/2021","01","769","UN.N_CANAL 34.5HADL","NETWORK NODE",51.04,51.46,0.02,-0.44
"D","10/26/2021","01","774","UN.E_FAIRFX34.5LLAM","NETWORK NODE",52.21,51.46,0.02,0.73
"D","10/26/2021","01","779","UN.MIDDLESX34.5MSX2","NETWORK NODE",52.51,51.46,0.02,1.03
"D","10/26/2021","01","1005","UN.DIGHTON 115 DIGH","NETWORK NODE",51.39,51.46,0.02,-0.09
"D","10/26/2021","01","1030","UN.FALMOUTH25  OAKB","NETWORK NODE",52.09,51.46,0.02,0.61
"D","10/26/2021","01","1031","UN.FALMOUTH25  WTIS","NETWORK NODE",52.09,51.46,0.02,0.61
"D","10/26/2021","01","1032","UN.BPT_ENER16  BHCC","NETWORK NODE",49.7,51.46,0.02,-1.78
"D","10/26/2021","01","1086","UN.BERK_PWR21  BERK","NETWORK NODE",50.94,51.46,0.02,-0.54
"D","10/26/2021","01","1185","UN.STONYBRK13.2ST1A","NETWORK NODE",50.88,51.46,0.02,-0.6
"D","10/26/2021","01","1186","UN.STONYBRK13.2ST1B","NETWORK NODE",50.88,51.46,0.02,-0.6
"D","10/26/2021","01","1187","UN.STONYBRK13.2ST1C","NETWORK NODE",50.88,51.46,0.02,-0.6
"D","10/26/2021","01","1210","UN.MILLENUM16  MILN","NETWORK NODE",51.65,51.46,0.02,0.17
"D","10/26/2021","01","1221","UN.ESSEX   34.5ESSD","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","1226","UN.TIVERTON18.0TIVR","NETWORK NODE",49.79,51.46,0.02,-1.69
"D","10/26/2021","01","1255","UN.RUMFD_IP18.0RUMF","NETWORK NODE",51.99,51.46,0.02,0.51
"D","10/26/2021","01","1286","UN.BLKSTONE21  BKS1","NETWORK NODE",50.19,51.46,0.02,-1.29
"D","10/26/2021","01","1287","UN.BLKSTONE21  BKS2","NETWORK NODE",50.19,51.46,0.02,-1.29
"D","10/26/2021","01","1342","UN.LAKE_RD 21  LRD1","NETWORK NODE",50.17,51.46,0.02,-1.31
"D","10/26/2021","01","1343","UN.LAKE_RD 21  LRD2","NETWORK NODE",50.17,51.46,0.02,-1.31
"D","10/26/2021","01","1344","UN.LAKE_RD 21  LRD3","NETWORK NODE",50.17,51.46,0.02,-1.31
"D","10/26/2021","01","1376","UN.WALNGFRD13.8WAL1","NETWORK NODE",50.24,51.46,0.02,-1.24
"D","10/26/2021","01","1377","UN.WALNGFRD13.8WAL2","NETWORK NODE",50.24,51.46,0.02,-1.24
"D","10/26/2021","01","1378","UN.WALNGFRD13.8WAL3","NETWORK NODE",50.24,51.46,0.02,-1.24
"D","10/26/2021","01","1379","UN.WALNGFRD13.8WAL4","NETWORK NODE",50.24,51.46,0.02,-1.24
"D","10/26/2021","01","1380","UN.WALNGFRD13.8WAL5","NETWORK NODE",50.24,51.46,0.02,-1.24
"D","10/26/2021","01","1385","UN.MILFD_CT21  MFD1","NETWORK NODE",49.53,51.46,0.02,-1.95
"D","10/26/2021","01","1386","UN.MILFD_CT21  MFD2","NETWORK NODE",49.53,51.46,0.02,-1.95
"D","10/26/2021","01","1412","UN.BELL_30321  BEL1","NETWORK NODE",51.43,51.46,0.02,-0.05
"D","10/26/2021","01","1415","UN.BELL_30321  BEL2","NETWORK NODE",51.43,51.46,0.02,-0.05
"D","10/26/2021","01","1432","UN.SYKES_RD13.8FLRV","NETWORK NODE",50.98,51.46,0.02,-0.5
"D","10/26/2021","01","1478","UN.MYSTIC  18.1MYS8","NETWORK NODE",52.23,51.46,0.02,0.75
"D","10/26/2021","01","1616","UN.MYSTIC  18.1MYS9","NETWORK NODE",52.41,51.46,0.02,0.93
"D","10/26/2021","01","1630","UN.RISE    18.0RISE","NETWORK NODE",49.76,51.46,0.02,-1.72
"D","10/26/2021","01","1649","UN.NEW_ENER18.0NEWE","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","1672","UN.KENDALL 18.0KEN4","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","1693","UN.W_SPRFLD13.8WSG1","NETWORK NODE",50.93,51.46,0.02,-0.55
"D","10/26/2021","01","1694","UN.W_SPRFLD13.8WSG2","NETWORK NODE",50.93,51.46,0.02,-0.55
"D","10/26/2021","01","2425","UN.W_SPRFLD13.8SPRF","NETWORK NODE",50.93,51.46,0.02,-0.55
"D","10/26/2021","01","2426","UN.WINSLOW 34.5UNAH","NETWORK NODE",52.03,51.46,0.02,0.55
"D","10/26/2021","01","2430","UN.FLORNCE 46  BLDN","NETWORK NODE",51.58,51.46,0.02,0.1
"D","10/26/2021","01","2431","UN.BARRE_VT34.5DODF","NETWORK NODE",52.42,51.46,0.02,0.94
"D","10/26/2021","01","2432","UN.FLORNCE 46  HNTG","NETWORK NODE",51.58,51.46,0.02,0.1
"D","10/26/2021","01","2433","UN.BARRE_VT34.5RYGT","NETWORK NODE",52.42,51.46,0.02,0.94
"D","10/26/2021","01","2434","UN.ESSEX   34.5GORG","NETWORK NODE",52.19,51.46,0.02,0.71
"D","10/26/2021","01","2435","UN.VERGENNE34.5VRGH","NETWORK NODE",51.8,51.46,0.02,0.32
"D","10/26/2021","01","2437","LD.BARRE_VT34.5","NETWORK NODE",52.42,51.46,0.02,0.94
"D","10/26/2021","01","4000",".H.INTERNAL_HUB","HUB",51.56,51.46,0.02,0.08
"D","10/26/2021","01","4001",".Z.MAINE","LOAD ZONE",51.91,51.46,-0.15,0.6
"D","10/26/2021","01","4002",".Z.NEWHAMPSHIRE","LOAD ZONE",52.46,51.46,0.02,0.98
"D","10/26/2021","01","4003",".Z.VERMONT","LOAD ZONE",51.99,51.46,0.02,0.51
"D","10/26/2021","01","4004",".Z.CONNECTICUT","LOAD ZONE",50.16,51.46,0.02,-1.32
"D","10/26/2021","01","4005",".Z.RHODEISLAND","LOAD ZONE",50.38,51.46,0.02,-1.1
"D","10/26/2021","01","4006",".Z.SEMASS","LOAD ZONE",51.78,51.46,0.02,0.3
"D","10/26/2021","01","4007",".Z.WCMASS","LOAD ZONE",51.63,51.46,0.02,0.15
"D","10/26/2021","01","4008",".Z.NEMASSBOST","LOAD ZONE",52.26,51.46,0.02,0.78
"D","10/26/2021","01","4010",".I.SALBRYNB345 1","EXT. NODE",50.71,51.46,0.02,-0.77
"D","10/26/2021","01","4011",".I.ROSETON 345 1","EXT. NODE",49.94,51.46,0.02,-1.54
"D","10/26/2021","01","4012",".I.HQ_P1_P2345 5","EXT. NODE",51.14,51.46,0.02,-0.34
"D","10/26/2021","01","4013",".I.HQHIGATE120 2","EXT. NODE",52.4,51.46,0.02,0.92
"D","10/26/2021","01","4014",".I.SHOREHAM138 99","EXT. NODE",50.41,51.46,0.02,-1.07
"D","10/26/2021","01","4017",".I.NRTHPORT138 5","EXT. NODE",50.03,51.46,0.02,-1.45
"D","10/26/2021","01","4077","LD.CHSTERME46","NETWORK NODE",38.61,51.46,-10.88,-1.97
"D","10/26/2021","01","4078","LD.GRAHAM  46","NETWORK NODE",51.35,51.46,0.02,-0.13
"D","10/26/2021","01","4082","LD.WASHNGTN34.5","NETWORK NODE",49.79,51.46,0.02,-1.69
"D","10/26/2021","01","4083","LD.HARRINGT34.5","NETWORK NODE",50.0,51.46,0.02,-1.48
"D","10/26/2021","01","4084","LD.WOBURN  13.8","NETWORK NODE",52.33,51.46,0.02,0.85
"D","10/26/2021","01","4085","LD.LEXINGTN13.8","NETWORK NODE",52.21,51.46,0.02,0.73
